wsl_unix_time_s,connected,rx_count,crc_errors,last_rtt_ms,estimated_one_way_ms,wall_clock_delta_ms,last_state_age_s,state_seq_first,state_seq_last,state_unique_received,state_missing,state_out_of_order,state_delivery_ratio
1784380591.303,True,9109,0,8.02207000015187,4.011035000075935,499.60899353027344,0.023179292678833008,0,9108,9109,0,0,1.0
1784380592.304,True,9118,0,6.537629999911587,3.2688149999557936,520.7607746124268,0.02808356285095215,0,9117,9118,0,0,1.0
1784380593.303,True,9127,0,7.011800000327639,3.5059000001638196,542.7384376525879,0.05110502243041992,0,9126,9127,0,0,1.0
1784380594.303,True,9136,0,7.009756000115885,3.5048780000579427,563.3742809295654,0.05788898468017578,0,9135,9136,0,0,1.0
1784380595.303,True,9145,0,10.549890999755007,5.274945499877504,587.6462459564209,0.08104658126831055,0,9144,9145,0,0,1.0
1784380596.304,True,9154,0,7.5282790003257105,3.7641395001628553,605.1998138427734,0.11296463012695312,0,9153,9154,0,0,1.0
1784380597.303,True,9164,0,110.7028309997986,55.3514154998993,628.4079551696777,0.020613908767700195,0,9163,9164,0,0,1.0
1784380598.304,True,9173,0,15.453164999598812,7.726582499799406,649.9905586242676,0.03635716438293457,0,9172,9173,0,0,1.0
1784380599.303,True,9182,0,18.93584200024634,9.46792100012317,671.9539165496826,0.04445385932922363,0,9181,9182,0,0,1.0
1784380600.304,True,9197,0,113.52695699952164,56.76347849976082,33.843040466308594,0.0918266773223877,0,9196,9197,0,0,1.0
1784380601.304,True,9207,0,6.534267999995791,3.2671339999978954,55.756568908691406,0.010165691375732422,0,9206,9207,0,0,1.0
1784380602.304,True,9216,0,7.158460000027844,3.579230000013922,76.28965377807617,0.042351722717285156,0,9215,9216,0,0,1.0
1784380603.304,True,9225,0,111.16992999996,55.58496499998,95.09015083312988,0.06691527366638184,0,9224,9225,0,0,1.0
1784380604.304,True,9234,0,7.226748999528354,3.613374499764177,115.16809463500977,0.08675050735473633,0,9233,9234,0,0,1.0
1784380605.305,True,9244,0,8.454310000161058,4.227155000080529,138.4716033935547,0.006784677505493164,0,9243,9244,0,0,1.0
1784380606.304,True,9253,0,6.537433000630699,3.2687165003153495,157.0274829864502,0.028346776962280273,0,9252,9253,0,0,1.0
1784380607.304,True,9262,0,7.100838000042131,3.5504190000210656,177.51097679138184,0.04771018028259277,0,9261,9262,0,0,1.0
1784380608.304,True,9271,0,14.013345999956073,7.006672999978036,197.88026809692383,0.06812071800231934,0,9270,9271,0,0,1.0
1784380609.304,True,9280,0,7.196685000053549,3.5983425000267744,217.2718048095703,0.09653592109680176,0,9279,9280,0,0,1.0
1784380610.305,True,9290,0,6.202067999765859,3.1010339998829295,239.60399627685547,0.010750532150268555,0,9289,9290,0,0,1.0
1784380611.303,True,9299,0,15.573764999317063,7.786882499658532,259.2494487762451,0.02071237564086914,0,9298,9299,0,0,1.0
1784380612.303,True,9308,0,6.5759680001065135,3.2879840000532568,279.19793128967285,0.02289891242980957,0,9307,9308,0,0,1.0
1784380613.304,True,9317,0,6.4427609995618695,3.2213804997809348,298.6576557159424,0.0520174503326416,0,9316,9317,0,0,1.0
1784380614.304,True,9326,0,132.6253520001046,66.3126760000523,321.0408687591553,0.05678749084472656,0,9325,9326,0,0,1.0
1784380615.305,True,9335,0,8.155108999744698,4.077554499872349,340.1343822479248,0.08509516716003418,0,9334,9335,0,0,1.0
1784380616.304,True,9344,0,19.679515000461834,9.839757500230917,371.41942977905273,0.09324765205383301,0,9343,9344,0,0,1.0
1784380617.304,True,9353,0,115.11333499947796,57.55666749973898,381.0760974884033,0.10530614852905273,0,9352,9353,0,0,1.0
1784380618.305,True,9363,0,6.4250200002788915,3.2125100001394458,403.26952934265137,0.013111352920532227,0,9362,9363,0,0,1.0
1784380619.304,True,9372,0,14.39902299989626,7.19951149994813,424.5133399963379,0.024987220764160156,0,9371,9372,0,0,1.0
1784380620.304,True,9381,0,6.1009450000710785,3.0504725000355393,443.6368942260742,0.0530397891998291,0,9380,9381,0,0,1.0
1784380621.304,True,9390,0,9.669243000644201,4.8346215003221005,465.62933921813965,0.06833338737487793,0,9389,9390,0,0,1.0
1784380622.304,True,9399,0,7.441878999998153,3.7209394999990764,485.24951934814453,0.09778189659118652,0,9398,9399,0,0,1.0
1784380623.303,True,9408,0,8.210547999624396,4.105273999812198,506.78348541259766,0.10181188583374023,0,9407,9408,0,0,1.0
1784380624.303,True,9418,0,8.05284899979597,4.026424499897985,529.7904014587402,0.024639129638671875,0,9417,9418,0,0,1.0
1784380625.304,True,9427,0,6.534562000524602,3.267281000262301,550.6057739257812,0.046907663345336914,0,9426,9427,0,0,1.0
1784380626.303,True,9436,0,113.05550299948663,56.52775149974332,571.6803073883057,0.058717966079711914,0,9435,9436,0,0,1.0
1784380627.304,True,9445,0,7.151888999942457,3.5759444999712287,591.0446643829346,0.0809793472290039,0,9444,9445,0,0,1.0
1784380628.303,True,9454,0,6.613847999688005,3.3069239998440025,612.4386787414551,0.10006189346313477,0,9453,9454,0,0,1.0
1784380629.304,True,9464,0,115.16772100003436,57.58386050001718,636.3208293914795,0.006808042526245117,0,9463,9464,0,0,1.0
1784380630.304,True,9473,0,13.813349999509228,6.906674999754614,656.4924716949463,0.022719860076904297,0,9472,9473,0,0,1.0
1784380631.303,True,9488,0,12.091433000023244,6.045716500011622,24.29676055908203,0.05664491653442383,0,9487,9488,0,0,1.0
1784380632.303,True,9497,0,9.443036000448046,4.721518000224023,44.29125785827637,0.0699615478515625,0,9496,9497,0,0,1.0
1784380633.304,True,9506,0,8.42695699975593,4.213478499877965,62.57891654968262,0.09401655197143555,0,9505,9506,0,0,1.0
1784380634.303,True,9515,0,7.560651999483525,3.7803259997417626,81.53343200683594,0.1058201789855957,0,9514,9515,0,0,1.0
1784380635.306,True,9525,0,120.34634900010133,60.17317450005066,105.1323413848877,0.012438535690307617,0,9524,9525,0,0,1.0
1784380636.303,True,9534,0,114.80397899958916,57.40198949979458,122.60770797729492,0.03487133979797363,0,9533,9534,0,0,1.0
1784380637.304,True,9543,0,12.28324200019415,6.141621000097075,141.32118225097656,0.058841705322265625,0,9542,9543,0,0,1.0
1784380638.303,True,9552,0,117.27627899927029,58.638139499635145,163.08951377868652,0.07220029830932617,0,9551,9552,0,0,1.0
1784380639.303,True,9561,0,6.514067000352952,3.257033500176476,181.2458038330078,0.09057760238647461,0,9560,9561,0,0,1.0
1784380640.303,True,9570,0,7.644720999451238,3.822360499725619,202.41951942443848,0.10609793663024902,0,9569,9570,0,0,1.0
1784380641.303,True,9579,0,7.264573000611563,3.6322865003057814,221.6041088104248,0.10553860664367676,0,9578,9579,0,0,1.0
1784380642.304,True,9589,0,114.57139300000563,57.285696500002814,243.18337440490723,0.023320436477661133,0,9588,9589,0,0,1.0
1784380643.303,True,9597,0,148.50720199956413,74.25360099978207,289.28256034851074,0.08356356620788574,0,9596,9597,0,0,1.0
1784380644.304,True,9606,0,14.929404000213253,7.464702000106627,282.96470642089844,0.06932306289672852,0,9605,9606,0,0,1.0
1784380645.303,True,9614,0,182.80539700026566,91.40269850013283,332.8542709350586,0.05756855010986328,0,9613,9614,0,0,1.0
1784380646.304,True,9622,0,6.567156999153667,3.2835784995768336,323.9407539367676,0.0975351333618164,0,9621,9622,0,0,1.0
1784380647.303,True,9629,0,168.30605999984982,84.15302999992491,370.8930015563965,0.17819976806640625,0,9628,9629,0,0,1.0
1784380648.303,True,9638,0,11.000901000443264,5.500450500221632,369.31419372558594,0.08744931221008301,0,9637,9638,0,0,1.0
1784380649.304,True,9648,0,6.931461999556632,3.465730999778316,392.8258419036865,0.0052642822265625,0,9647,9648,0,0,1.0
1784380650.303,True,9657,0,116.67793300057383,58.338966500286915,410.2804660797119,0.04113364219665527,0,9656,9657,0,0,1.0
1784380651.304,True,9666,0,117.20065200006502,58.60032600003251,430.4821491241455,0.06385278701782227,0,9665,9666,0,0,1.0
1784380652.303,True,9675,0,116.26844500005973,58.134222500029864,451.62129402160645,0.0893869400024414,0,9674,9675,0,0,1.0
1784380653.304,True,9684,0,7.197982999969099,3.5989914999845496,472.9766845703125,0.09765911102294922,0,9683,9684,0,0,1.0
1784380654.305,True,9694,0,114.94483799924637,57.47241899962319,496.3033199310303,0.006000041961669922,0,9693,9694,0,0,1.0
1784380655.305,True,9703,0,116.99565199978679,58.497825999893394,517.0183181762695,0.012413978576660156,0,9702,9703,0,0,1.0
1784380656.304,True,9712,0,114.03087899998354,57.01543949999177,536.9167327880859,0.034670352935791016,0,9711,9712,0,0,1.0
1784380657.303,True,9721,0,113.45594200065534,56.72797100032767,557.5377941131592,0.051802873611450195,0,9720,9721,0,0,1.0
1784380658.304,True,9730,0,7.008774000496487,3.5043870002482436,577.0401954650879,0.0712428092956543,0,9729,9730,0,0,1.0
1784380659.304,True,9739,0,113.79700399993453,56.898501999967266,597.102165222168,0.0935971736907959,0,9738,9739,0,0,1.0
1784380660.305,True,9749,0,6.317461999969964,3.158730999984982,618.7784671783447,0.0072934627532958984,0,9748,9749,0,0,1.0
1784380661.303,True,9758,0,116.58981600066909,58.294908000334544,639.8427486419678,0.025322437286376953,0,9757,9758,0,0,1.0
1784380662.303,True,9767,0,11.0125050005081,5.50625250025405,663.442850112915,0.03632998466491699,0,9766,9767,0,0,1.0
1784380663.303,True,9782,0,6.792152000343776,3.396076000171888,28.931617736816406,0.07468843460083008,0,9781,9782,0,0,1.0
1784380664.304,True,9791,0,13.456344000587706,6.728172000293853,51.53918266296387,0.09175682067871094,0,9790,9791,0,0,1.0
1784380665.305,True,9801,0,7.312306999665452,3.656153499832726,61.90085411071777,0.008257389068603516,0,9800,9801,0,0,1.0
1784380666.303,True,9810,0,6.539996999890718,3.269998499945359,77.71587371826172,0.03993391990661621,0,9809,9810,0,0,1.0
1784380667.303,True,9819,0,8.021519999601878,4.010759999800939,93.08886528015137,0.06090664863586426,0,9818,9819,0,0,1.0
1784380668.304,True,9828,0,7.790263999595481,3.8951319997977407,110.37063598632812,0.08887910842895508,0,9827,9828,0,0,1.0
1784380669.305,True,9838,0,12.543918999654124,6.271959499827062,125.17547607421875,0.006213188171386719,0,9837,9838,0,0,1.0
1784380670.304,True,9847,0,117.23356099992088,58.61678049996044,142.4691677093506,0.026212692260742188,0,9846,9847,0,0,1.0
1784380671.304,True,9856,0,7.903149000412668,3.951574500206334,159.40284729003906,0.03877568244934082,0,9855,9856,0,0,1.0
