time_s,current_distance_m,closing_speed_mps,tcpa_s,dcpa_m,trigger_reason
17.339223051,0.9140254248620651,0.005702376099106415,4.0,0.8920390311569089,NONE
17.343102318,0.9135102689853707,0.005452767832510814,4.0,0.892454686790258,NONE
17.447423673,0.9135102689853707,0.005452767832510814,4.0,0.892454686790258,NONE
17.448641036,0.9130281054631053,0.005223777910071127,4.0,0.8928219000905702,NONE
17.560089955,0.9130281054631053,0.005223777910071127,4.0,0.8928219000905702,NONE
17.56141243,0.9125783891895217,0.005698045630656352,4.0,0.8906110821774397,NONE
17.700336638,0.9125783891895217,0.005698045630656352,4.0,0.8906110821774397,NONE
17.700654367,0.9118729099155429,0.00560548663241413,4.0,0.8902543200108193,NONE
17.809098621,0.9118729099155429,0.00560548663241413,4.0,0.8902543200108193,NONE
17.809702367,0.9112650931834058,0.006051724047659117,4.0,0.8880113923002355,NONE
17.913888193,0.9112650931834058,0.006051724047659117,4.0,0.8880113923002355,NONE
17.915182844,0.9107546747026241,0.0056444547701681265,4.0,0.8890086943640134,NONE
18.022654942,0.9107546747026241,0.0056444547701681265,4.0,0.8890086943640134,NONE
18.022668704,0.9103401735067862,0.0056582266195167215,4.0,0.8885381439120682,NONE
18.13774133,0.9097669196894638,0.005329747746291121,4.0,0.8891881760015761,NONE
18.137744821,0.9097669196894638,0.005329747746291121,4.0,0.8891881760015761,NONE
18.261686286,0.9097669196894638,0.005329747746291121,4.0,0.8891881760015761,NONE
18.262111309,0.9091311623106408,0.005080780950418999,4.0,0.8894841746016319,NONE
18.353882066,0.9091311623106408,0.005080780950418999,4.0,0.8894841746016319,NONE
18.355774725,0.9087503276526808,0.005074577622956641,4.0,0.889128990809556,NONE
18.488515422,0.908022500516517,0.005673942743309153,4.0,0.886190051186386,NONE
18.488944833,0.908022500516517,0.005673942743309153,4.0,0.886190051186386,NONE
18.585335894,0.908022500516517,0.005673942743309153,4.0,0.886190051186386,NONE
18.587172608,0.9075484156076783,0.005212841859424023,4.0,0.8874203133133631,NONE
18.678562619,0.9075484156076783,0.005212841859424023,4.0,0.8874203133133631,NONE
18.678739828,0.9071064518727165,0.0056785512591179576,4.0,0.8852560070124466,NONE
18.817969456,0.9065391107995509,0.005038230626160949,4.0,0.8870680534345419,NONE
18.818660742,0.9065391107995509,0.005038230626160949,4.0,0.8870680534345419,NONE
18.907908453,0.9065391107995509,0.005038230626160949,4.0,0.8870680534345419,NONE
18.909385097,0.9059099990525727,0.005342035950792813,4.0,0.8853142537120744,NONE
19.027219245,0.9054079977114303,0.005333149877857749,4.0,0.8848490614833013,NONE
19.02723146,0.9054079977114303,0.005333149877857749,4.0,0.8848490614833013,NONE
19.140353561,0.9048442006075078,0.005166572777714703,4.0,0.8849075753011924,NONE
19.140357397,0.9048442006075078,0.005166572777714703,4.0,0.8849075753011924,NONE
19.273234973,0.9044061358595759,0.005471668862785895,4.0,0.8833425457620109,NONE
19.273239516,0.9044061358595759,0.005471668862785895,4.0,0.8833425457620109,NONE
19.399825813,0.9044061358595759,0.005471668862785895,4.0,0.8833425457620109,NONE
19.402687367,0.9038438544234554,0.005617365927628116,4.0,0.8822473726813653,NONE
19.496967831,0.9033453152155556,0.004984793239742854,4.0,0.8840951523835111,NONE
19.498970263,0.9033453152155556,0.004984793239742854,4.0,0.8840951523835111,NONE
19.614679826,0.9033453152155556,0.004984793239742854,4.0,0.8840951523835111,NONE
19.615404578,0.9028472755855106,0.004976360480768298,4.0,0.8836319663313938,NONE
19.725551753,0.9028472755855106,0.004976360480768298,4.0,0.8836319663313938,NONE
19.726131433,0.9022262495329115,0.005276160288446359,4.0,0.8819033476417328,NONE
19.847048531,0.9022262495329115,0.005276160288446359,4.0,0.8819033476417328,NONE
19.85004809,0.9016681196491505,0.004646507462871617,4.0,0.883690171508544,NONE
19.941274149,0.9016681196491505,0.004646507462871617,4.0,0.883690171508544,NONE
19.943589202,0.9012347898697386,0.005258159066157334,4.0,0.8809864307298605,NONE
20.076752147,0.9005554832407339,0.005554320019861532,4.0,0.879220608491674,NONE
20.076756684,0.9005554832407339,0.005554320019861532,4.0,0.879220608491674,NONE
20.171501094,0.9001858003356839,0.005238963395678259,4.0,0.88001692209591,NONE
20.172469009,0.9001858003356839,0.005238963395678259,4.0,0.88001692209591,NONE
20.269627462,0.8996937297326928,0.0049991740600333415,4.0,0.8804165350444162,NONE
20.270322502,0.8996937297326928,0.0049991740600333415,4.0,0.8804165350444162,NONE
20.407605891,0.8996937297326928,0.0049991740600333415,4.0,0.8804165350444162,NONE
20.407641979,0.8992019487536096,0.005297612835996481,4.0,0.8788246790580082,NONE
20.500921311,0.898710991771677,0.005135108170787719,4.0,0.8789380018941718,NONE
20.50223841,0.898710991771677,0.005135108170787719,4.0,0.8789380018941718,NONE
20.620150994,0.898710991771677,0.005135108170787719,4.0,0.8789380018941718,NONE
20.621849331,0.8980373532386079,0.0058109112617643335,4.0,0.8757863476228518,NONE
20.730223283,0.8975488060487697,0.005495415953187506,4.0,0.8764582784236635,NONE
20.730380436,0.8975488060487697,0.005495415953187506,4.0,0.8764582784236635,NONE
20.84946355,0.8970607428224417,0.004876216907070072,4.0,0.8782592277546789,NONE
20.850698393,0.8970607428224417,0.004876216907070072,4.0,0.8782592277546789,NONE
20.962231201,0.8970607428224417,0.004876216907070072,4.0,0.8782592277546789,NONE
20.962486906,0.8964518742290805,0.005017496033973307,4.0,0.8771318884819671,NONE
21.079944583,0.8964518742290805,0.005017496033973307,4.0,0.8771318884819671,NONE
21.08071794,0.8959050734870657,0.005462710292907614,4.0,0.8749501863344081,NONE
21.175448741,0.8954202959064912,0.0053015111930930095,4.0,0.8750619076768936,NONE
21.176250891,0.8954202959064912,0.0053015111930930095,4.0,0.8750619076768936,NONE
21.297487672,0.8954202959064912,0.0053015111930930095,4.0,0.8750619076768936,NONE
21.298077103,0.8948154475096785,0.005214101747392366,4.0,0.8747840173210747,NONE
21.407934892,0.8948154475096785,0.005214101747392366,4.0,0.8747840173210747,NONE
21.407985127,0.8944529629512241,0.004754297307700059,4.0,0.8761229653461172,NONE
21.500327398,0.8944529629512241,0.004754297307700059,4.0,0.8761229653461172,NONE
21.503173278,0.8938499360868953,0.005270674210587712,4.0,0.873619285220067,NONE
21.642060981,0.8933083478083941,0.005410247377996555,4.0,0.8725709930374599,NONE
21.644087698,0.8933083478083941,0.005410247377996555,4.0,0.8725709930374599,NONE
21.732882106,0.8928882516917128,0.0051015697602158384,4.0,0.8732880441662597,NONE
21.734858185,0.8928882516917128,0.0051015697602158384,4.0,0.8732880441662597,NONE
21.849681492,0.8928882516917128,0.0051015697602158384,4.0,0.8732880441662597,NONE
21.850275655,0.8924089062279476,0.0044931964839318075,4.0,0.875063020497638,NONE
21.962309561,0.8918702925148487,0.004782902193611992,4.0,0.8734541708368446,NONE
21.96523835,0.8918702925148487,0.004782902193611992,4.0,0.8734541708368446,NONE
22.065757594,0.8918702925148487,0.004782902193611992,4.0,0.8734541708368446,NONE
