relative_path,wsl_source_sha256,windows_copy_sha256,match
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/frozen_params_canonical_copy.json",5058e93409e50d922672fb3351f7c467a71f89821f698ce106da4449fadabb80,5058e93409e50d922672fb3351f7c467a71f89821f698ce106da4449fadabb80,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/goal_navigator_epuck1.log",60c8705d6046130507496d447d14a69f30d437d11edf68f12b2d9efd8cb282bf,60c8705d6046130507496d447d14a69f30d437d11edf68f12b2d9efd8cb282bf,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/goal_navigator_epuck2.log",56df56f240aecef7ca7598eb81cc7d2d8feb62726457c360f64d34f6a3e954f4,56df56f240aecef7ca7598eb81cc7d2d8feb62726457c360f64d34f6a3e954f4,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/goal_navigator_epuck3.log",58ba0184eb2828428474a5614f8e03931c8fbd83c3277173f594bdc170ca941d,58ba0184eb2828428474a5614f8e03931c8fbd83c3277173f594bdc170ca941d,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/monitor_verdict.json",7e113d088efb1991f3ddd119b034e6c10650c33e2e6558d08afa329261bcd9e9,7e113d088efb1991f3ddd119b034e6c10650c33e2e6558d08afa329261bcd9e9,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/selector_epuck1.log",267214a82d96703c7cb09af3fa19ba1a0621846a29d439bbb55deaf2452c539b,267214a82d96703c7cb09af3fa19ba1a0621846a29d439bbb55deaf2452c539b,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/selector_epuck2.log",1204bcfc21f5c6e22837ac508b6089efbf6e1952c3103460aa85891d7fd31dd9,1204bcfc21f5c6e22837ac508b6089efbf6e1952c3103460aa85891d7fd31dd9,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/selector_epuck3.log",3d97085ec68b10a81656e14f3f0d6d15e716ea54d0aed4bc511e0c13abfeb8bf,3d97085ec68b10a81656e14f3f0d6d15e716ea54d0aed4bc511e0c13abfeb8bf,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/simulation.log",31b68d4339eeba3f23b51217ef42466ae6426df587108e283ce840bfb8da9652,31b68d4339eeba3f23b51217ef42466ae6426df587108e283ce840bfb8da9652,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/state_epuck1.log",dcb9bb04caa204df40c6b1e520219b0a52c72ac8b009298104eb6a46f4e5f6b0,dcb9bb04caa204df40c6b1e520219b0a52c72ac8b009298104eb6a46f4e5f6b0,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/state_epuck2.log",1bbc8659b09062341b288264b1bcdeb889ea196bb22b35a9519e1deeb85c2877,1bbc8659b09062341b288264b1bcdeb889ea196bb22b35a9519e1deeb85c2877,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/state_epuck3.log",4225e79c3e29f1b889cc006b05cc2017bf94aaceabc06bf1f5ae9a730d7fb80f,4225e79c3e29f1b889cc006b05cc2017bf94aaceabc06bf1f5ae9a730d7fb80f,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/task_completion_monitor.log",5def39b1225623aee6d5295650ad0049dedfe0b29d0a0713b267e55c91a21734,5def39b1225623aee6d5295650ad0049dedfe0b29d0a0713b267e55c91a21734,true
"shared_exit_n3_n3_exit_comm_on_trial02_attempt01_diag_logs/trial_verdict.json",e26cf218f84d528b4983d7caba0b0c032f2a6bde29de42f6da409a40316af1b2,e26cf218f84d528b4983d7caba0b0c032f2a6bde29de42f6da409a40316af1b2,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01/metadata.yaml",4db12aba0f4c67dd814ff73314bd79f5d38300daeb5a93c818103553fd632285,4db12aba0f4c67dd814ff73314bd79f5d38300daeb5a93c818103553fd632285,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01/shared_exit_n3_n3_exit_comm_on_trial03_attempt01_0.db3",f9a369870338b2583ef51e4e3ad5a9cea7a496d49765ea4b3cc453aa69e39de6,f9a369870338b2583ef51e4e3ad5a9cea7a496d49765ea4b3cc453aa69e39de6,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/bag_record.log",2ed6697897658619b082bd20366ad409f1ddaede33cbc4b6633457f7c51e08e6,2ed6697897658619b082bd20366ad409f1ddaede33cbc4b6633457f7c51e08e6,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/controller.log",6ce1cc5e67f318faa8908dd34410737f5dc742b8708614e063ed433e874c1d47,6ce1cc5e67f318faa8908dd34410737f5dc742b8708614e063ed433e874c1d47,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/execution.log",c8e9bb3ff7e359e3e0dee480739e94867d965cc9127bcb021b9996e604005494,c8e9bb3ff7e359e3e0dee480739e94867d965cc9127bcb021b9996e604005494,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/frozen_params_canonical_copy.json",5058e93409e50d922672fb3351f7c467a71f89821f698ce106da4449fadabb80,5058e93409e50d922672fb3351f7c467a71f89821f698ce106da4449fadabb80,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/goal_navigator_epuck1.log",87fe57f02261e3cea6dbc162649516e8d4a9dd51cbb7d3c4d8a24688a69fbf9c,87fe57f02261e3cea6dbc162649516e8d4a9dd51cbb7d3c4d8a24688a69fbf9c,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/goal_navigator_epuck2.log",f061fb4443c5e435672070d3b1dd838b870af7820c3150fcab55914ba06eb13b,f061fb4443c5e435672070d3b1dd838b870af7820c3150fcab55914ba06eb13b,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/goal_navigator_epuck3.log",3b507fc5a21bd39cb36cdcf0301bf04b4b247142a55fcc91a4ac92d0b9a37dc5,3b507fc5a21bd39cb36cdcf0301bf04b4b247142a55fcc91a4ac92d0b9a37dc5,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/monitor_verdict.json",de43c1f5bdd80acfb22a5002fe5b1cde494d62658aa375b05455376eb6ca0989,de43c1f5bdd80acfb22a5002fe5b1cde494d62658aa375b05455376eb6ca0989,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/selector_epuck1.log",904c7bb28ff4ed359406bbc592ce03a0329281e7049475780f297ff730bc50d0,904c7bb28ff4ed359406bbc592ce03a0329281e7049475780f297ff730bc50d0,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/selector_epuck2.log",f21da166dc1f3ecac276741c7b7e122e6b796620eb355f8651186f15538f1fb2,f21da166dc1f3ecac276741c7b7e122e6b796620eb355f8651186f15538f1fb2,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/selector_epuck3.log",80e1b9407103e9e626c2bea0d71aa7d8709d9b45f8f769fa97eac781f6eb8218,80e1b9407103e9e626c2bea0d71aa7d8709d9b45f8f769fa97eac781f6eb8218,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/simulation.log",0d8728e5c6eb28a5353e728e6a3e697f3cf9a21a53614ff3c43f65cd1f24dd70,0d8728e5c6eb28a5353e728e6a3e697f3cf9a21a53614ff3c43f65cd1f24dd70,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/state_epuck1.log",a76cb5e05c5022b0f2910f34a290716f8e8ce97ba20a5d599e50d28b00bf8f49,a76cb5e05c5022b0f2910f34a290716f8e8ce97ba20a5d599e50d28b00bf8f49,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/state_epuck2.log",cec6a0f82d90d9ae06e265ce539bc498169c88e4ec53abc9b0d23d3ddfbb5cbe,cec6a0f82d90d9ae06e265ce539bc498169c88e4ec53abc9b0d23d3ddfbb5cbe,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/state_epuck3.log",82aaab37002db7a91297e3edaea19919756308c6af031fe956b9baad65d7e523,82aaab37002db7a91297e3edaea19919756308c6af031fe956b9baad65d7e523,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/task_completion_monitor.log",32c0be8d7ec18b896488518a12d237090ea530ed0f6a372394570dcdf499976e,32c0be8d7ec18b896488518a12d237090ea530ed0f6a372394570dcdf499976e,true
"shared_exit_n3_n3_exit_comm_on_trial03_attempt01_diag_logs/trial_verdict.json",54cf181ace1f4f3203000a3cf7cf887171ca9cba3a1f463655091252c5dd587e,54cf181ace1f4f3203000a3cf7cf887171ca9cba3a1f463655091252c5dd587e,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03/metadata.yaml",bf360d5d6969bdbc533c893db055f9c9a83242b169dc4aff15b2db27ce63831d,bf360d5d6969bdbc533c893db055f9c9a83242b169dc4aff15b2db27ce63831d,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03/shared_exit_n3_n3_exit_comm_on_trial04_attempt03_0.db3",f96e9a7cfb8c55dbe8b7d972795b86377f9829e59978b7cd8790b96069b565f7,f96e9a7cfb8c55dbe8b7d972795b86377f9829e59978b7cd8790b96069b565f7,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/bag_record.log",a4dc268851356bd5f423f204f4c2c35a464d17b8985b59e51893c85c08bb0b52,a4dc268851356bd5f423f204f4c2c35a464d17b8985b59e51893c85c08bb0b52,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/controller.log",d675bd8c50c4c7787773c3a85cc564d17fb15e085bdc57f13c1a8bc2a5e3eaf1,d675bd8c50c4c7787773c3a85cc564d17fb15e085bdc57f13c1a8bc2a5e3eaf1,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/execution.log",a1a9ddff784cd36f1f071402f7769b51d6c06dbc5ba4ec5bb6d1d62034e23add,a1a9ddff784cd36f1f071402f7769b51d6c06dbc5ba4ec5bb6d1d62034e23add,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/frozen_params_canonical_copy.json",5058e93409e50d922672fb3351f7c467a71f89821f698ce106da4449fadabb80,5058e93409e50d922672fb3351f7c467a71f89821f698ce106da4449fadabb80,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/goal_navigator_epuck1.log",7aea3d3696c91215d2fec52383757a8c7d63a3128be1dec047064a4bc0f85770,7aea3d3696c91215d2fec52383757a8c7d63a3128be1dec047064a4bc0f85770,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/goal_navigator_epuck2.log",5c9bdcbc4b6c9fad0908a8e5a332c26c637d432f9ae991f755aef5adc0a83558,5c9bdcbc4b6c9fad0908a8e5a332c26c637d432f9ae991f755aef5adc0a83558,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/goal_navigator_epuck3.log",2aeeaf3f9590080049b0f76325dbd2e9377c3025a200d399fa8125473e6367fc,2aeeaf3f9590080049b0f76325dbd2e9377c3025a200d399fa8125473e6367fc,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/monitor_verdict.json",2553a70ebf5db97e32577a6484d6c8940160cdb990d06c6273d3a1c640ad0a3e,2553a70ebf5db97e32577a6484d6c8940160cdb990d06c6273d3a1c640ad0a3e,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/selector_epuck1.log",9bb6be7d68152b5c1d9043d2bf491c79c8d82392ef5f1f4b0ee73ef0ae82c38f,9bb6be7d68152b5c1d9043d2bf491c79c8d82392ef5f1f4b0ee73ef0ae82c38f,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/selector_epuck2.log",5a53b2609203cc1ae23e77f00ceab2c7ad0efd2507167e4f26b7432a4d662523,5a53b2609203cc1ae23e77f00ceab2c7ad0efd2507167e4f26b7432a4d662523,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/selector_epuck3.log",995ccdbf8bfca013224970bd78483273a9b89457fb2ed81b742344166b00cd6e,995ccdbf8bfca013224970bd78483273a9b89457fb2ed81b742344166b00cd6e,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/simulation.log",92c44a951cd653668bab8077a79e2d579875037578cdaed3dd8d0347a34e5d8d,92c44a951cd653668bab8077a79e2d579875037578cdaed3dd8d0347a34e5d8d,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/state_epuck1.log",39f3e3e792bb6361262c78bf8be8733ca1d6e3744cdd359fd31d7c4fcdfb8456,39f3e3e792bb6361262c78bf8be8733ca1d6e3744cdd359fd31d7c4fcdfb8456,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/state_epuck2.log",8f8f8b527c303d713337949608a2e952445d5b640b016e34f68176d471b65dd9,8f8f8b527c303d713337949608a2e952445d5b640b016e34f68176d471b65dd9,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/state_epuck3.log",4e076c7b7e7216005e9c4269bb7ddcd16f6e945e18bc07d25d18fb17861750c6,4e076c7b7e7216005e9c4269bb7ddcd16f6e945e18bc07d25d18fb17861750c6,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/task_completion_monitor.log",af36a8f09f1de466b5c61afcb8b984dea36c1259f4e28589497195cba5756005,af36a8f09f1de466b5c61afcb8b984dea36c1259f4e28589497195cba5756005,true
"shared_exit_n3_n3_exit_comm_on_trial04_attempt03_diag_logs/trial_verdict.json",9bb153f24938341a9bf6fa90ca510098cee902412dc3ff48107b753ab8b210c3,9bb153f24938341a9bf6fa90ca510098cee902412dc3ff48107b753ab8b210c3,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01/metadata.yaml",c696b69d7486360d91aa4bb0a9a06798ca32fe1ea3ed44c8f8dc409d24f2a2a3,c696b69d7486360d91aa4bb0a9a06798ca32fe1ea3ed44c8f8dc409d24f2a2a3,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01/shared_exit_n3_n3_exit_comm_on_trial05_attempt01_0.db3",218b8de8e1ee90e8358c61c033799bc25bd3b28a9c06f5cc97b33ef8253ae9e6,218b8de8e1ee90e8358c61c033799bc25bd3b28a9c06f5cc97b33ef8253ae9e6,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/bag_record.log",bff07652a5fd52148709441f4099c008920665a26bbd36c5ab5d22eb86246fe9,bff07652a5fd52148709441f4099c008920665a26bbd36c5ab5d22eb86246fe9,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/controller.log",97bbf19d6db7c7914993c50fa9593a8bc5c98e749afdf6620dc903028f3a2a50,97bbf19d6db7c7914993c50fa9593a8bc5c98e749afdf6620dc903028f3a2a50,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/execution.log",d898b9f63ed7dc1037b4518a70d39f7ecafeea3a9df5f9af8940642d9bad3d4c,d898b9f63ed7dc1037b4518a70d39f7ecafeea3a9df5f9af8940642d9bad3d4c,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/frozen_params_canonical_copy.json",5058e93409e50d922672fb3351f7c467a71f89821f698ce106da4449fadabb80,5058e93409e50d922672fb3351f7c467a71f89821f698ce106da4449fadabb80,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/goal_navigator_epuck1.log",d452778991c865d8c90a06e95511995ddaddc0cf6c0f75ef863ca6d2ddb2b7d8,d452778991c865d8c90a06e95511995ddaddc0cf6c0f75ef863ca6d2ddb2b7d8,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/goal_navigator_epuck2.log",631f7d1af3b42275a4823499ae2bf07e75a808b2de08a7d3882f778493b98843,631f7d1af3b42275a4823499ae2bf07e75a808b2de08a7d3882f778493b98843,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/goal_navigator_epuck3.log",987544abc8841d6328ef043ba80a5f3d95843c827608072040a9074c7656c85e,987544abc8841d6328ef043ba80a5f3d95843c827608072040a9074c7656c85e,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/monitor_verdict.json",0e448a0148aefa15d0cb06fe34ad92141a8451650a38d856ac6219bb0a1e01c9,0e448a0148aefa15d0cb06fe34ad92141a8451650a38d856ac6219bb0a1e01c9,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/selector_epuck1.log",0585d55b6fe889eddfc9402f3cda3780e971b61921a47f41fd9fb008e3fef70b,0585d55b6fe889eddfc9402f3cda3780e971b61921a47f41fd9fb008e3fef70b,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/selector_epuck2.log",7c30bc8215da44107f40a5159e69bb598755bac0317406c3ded5caa10bb47a2c,7c30bc8215da44107f40a5159e69bb598755bac0317406c3ded5caa10bb47a2c,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/selector_epuck3.log",f8d1d062fc0f9ec2313409080f51e4ea67d490760261dd896b2167c6eb77b564,f8d1d062fc0f9ec2313409080f51e4ea67d490760261dd896b2167c6eb77b564,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/simulation.log",c27219787d13b09c418fde2373b5a07b85decd6278b6c59c047d22e2d19630bc,c27219787d13b09c418fde2373b5a07b85decd6278b6c59c047d22e2d19630bc,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/state_epuck1.log",ecdb183d50880f5cafef5edee944fbf4a9553571fb245c6010a3f60c868de7c5,ecdb183d50880f5cafef5edee944fbf4a9553571fb245c6010a3f60c868de7c5,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/state_epuck2.log",fcafb718574499e30d3b0fb1cec5b77f4184cd81d7383ae9e7e09e6ee127d4eb,fcafb718574499e30d3b0fb1cec5b77f4184cd81d7383ae9e7e09e6ee127d4eb,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/state_epuck3.log",de8e4ece0d25ae72f56feac76c1ec1b41534be6dc7bcbc54da3524d8419c4431,de8e4ece0d25ae72f56feac76c1ec1b41534be6dc7bcbc54da3524d8419c4431,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/task_completion_monitor.log",c8be1644e7670e36b529fbb84499c7c16356b044286491bed95306de9caf1294,c8be1644e7670e36b529fbb84499c7c16356b044286491bed95306de9caf1294,true
"shared_exit_n3_n3_exit_comm_on_trial05_attempt01_diag_logs/trial_verdict.json",66aa493f362073ca76c9e369820738541921c9221615c5e7bf7f3f6a1ef2d63e,66aa493f362073ca76c9e369820738541921c9221615c5e7bf7f3f6a1ef2d63e,true
